trial,M1,M2,HungarianD,HungarianPD,M3,M4,M4*
216,32.88825799030777,3.747431392741398,2.663921694016973,16.917910630535992,15.838307006759518,3.747431392741398,2.295821696725081
217,3.812364193375229,1.1281556427305912,4.1373331157684765,3.174447896081086,2.0054624906819147,1.2821775482592317,1.6115795321052586
218,19.03941913991739,4.701319876798809,13.054746032575745,8.610665869014056,7.610665869014055,5.404581678523295,5.994921871079394
219,9.574976684952489,6.2580827542010455,4.882754704722898,20.41458807054948,19.414588070549488,4.282542500988925,3.5898137875297844
220,23.574530004571102,3.578625258212968,8.609152516964302,11.217930216701903,10.217930216701902,4.856673881466546,4.687583734848606
221,36.80933489779161,1.6906029946512027,5.1310263721108536,4.497583413443919,3.079528863205282,1.6906029946512027,1.3408924881935667
222,19.039856621132692,1.0,1.0,2.0,1.0,1.0,1.0
223,6.253363622868155,2.1612313032491888,12.302523441986077,7.095487869275297,7.1309044180441585,5.379931219042201,5.061597971737939
224,5.348260496317011,1.7940353628990449,11.221855546552852,8.051155737572659,8.288887224976959,5.736943614452428,3.5926588583920434
225,65.08256447484601,1.0,1.0,2.0,1.0,1.0,1.0
226,1.6860011705870241,1.7983946768498609,6.777607000910607,6.217491749053692,5.217491749053692,1.7983946768498609,1.7983946768498609
227,3.9384237932426402,2.2041714113123,9.879064712402704,8.457626019002685,6.300219602129914,3.8174666820966277,1.476830763092017
228,26.16624686137718,1.0,2.9287930491113285,2.0,1.0,1.0,1.0
229,39.04980219974197,1.0227176832669302,1.1951416655383615,2.2136197728553793,1.1951416655383615,1.0227176832669302,1.0227176832669302
230,5.101125678607301,3.315599371448278,9.886226705689749,7.69344477082075,6.693444770820748,3.7298084088720946,1.8050622911632959
231,27.592096215008596,1.8287231841229077,4.402034187337879,4.156885669413883,3.022212638168214,1.8287231841229077,1.8287231841229077
232,19.48395206495384,1.0380872756388115,3.235742959866058,2.467825228900325,1.467825228900325,1.0380872756388115,1.0380872756388115
233,14.185366064981897,1.7740180272562247,9.542827867884116,12.155721532256985,10.461010497812019,1.7740180272562247,2.6697522380289174
