trial,alpha_1.0,alpha_1.5,alpha_2.0,alpha_2.5,alpha_3.0,adaptive
106,1.4292324263562532,3.218361489290853,2.0274788118773333,2.0274788118773333,7.384492725442831,1.4292324263562532
107,4.228733030097109,3.5065265371777374,6.09941522003077,1.8513202131920727,1.8513202131920727,3.5065265371777374
108,6.6204992133689835,4.693680907190035,4.07654195731462,4.235625775877281,4.204755547335567,4.693680907190035
109,1.0,1.0,1.0,1.0,1.0,1.0
110,6.702461125297871,4.540628812748922,4.540628812748922,4.540628812748922,4.540628812748922,4.540628812748922
111,6.463569183483926,6.463569183483926,6.498333175312315,6.572419409821952,6.725437275769714,6.463569183483926
112,1.1194984151924114,1.1194984151924114,1.1219892576741575,2.1610835760093847,2.1610835760093847,1.1194984151924114
113,7.227409243713748,1.7811062698499567,1.7811062698499567,1.7811062698499567,1.7811062698499567,3.112813746146746
114,5.326339202433576,5.326339202433576,5.326339202433576,5.308299595215178,5.308299595215178,5.326339202433576
115,1.1499896633666713,1.1499896633666713,1.1499896633666713,1.1499896633666713,1.1499896633666713,1.1499896633666713
116,8.764045925598051,8.864738113018321,8.891658440663893,1.7269543265801959,1.9826726054743125,8.724918105061493
117,4.461588405714261,4.480521081358204,7.248278215045544,4.272274998967292,4.272274998967292,4.461588405714261
118,1.9517817575647005,1.6964225288929764,1.6964225288929764,1.6964225288929764,1.6964225288929764,1.9517817575647005
119,6.344221220969325,3.2960742116141653,6.112308959572762,6.112308959572762,6.112308959572762,3.5299106257203268
120,7.368268191506374,1.9714537480328462,1.9714537480328462,1.9714537480328462,1.9714537480328462,1.9714537480328462
121,1.7622644915360406,1.7622644915360406,1.7622644915360406,1.7622644915360406,1.7622644915360406,1.7622644915360406
122,1.613757621016736,1.613757621016736,1.613757621016736,1.613757621016736,1.613757621016736,1.613757621016736
123,3.5250612724508197,1.8364107077884388,3.6699927570661264,4.053372434421592,4.053372434421592,3.5250612724508197
124,7.33201638364334,5.9261434623030285,5.986085521828775,4.546081179645733,4.7090332003123105,5.9261434623030285
125,2.0662533611735374,2.0662533611735374,2.0662533611735374,2.0662533611735374,2.0662533611735374,2.0662533611735374
126,4.053876647102875,4.791408660287331,4.6756415318637545,4.361608141038803,4.292455399170823,4.053876647102875
127,3.616773980490324,3.616773980490324,3.617248420446418,3.3664478019482336,1.9961755555514051,3.616773980490324
128,3.2084857354013208,3.2084857354013208,3.2278378256116165,3.2278378256116165,3.2278378256116165,3.2084857354013208
129,3.1998749845002465,1.5434305928229468,1.5434305928229468,1.5434305928229468,1.5434305928229468,1.5434305928229468
130,4.7505954492339555,4.7505954492339555,4.572937689712556,4.572937689712556,5.161392435934938,4.7505954492339555
131,2.0459941600006757,1.8436408839774479,1.8277928035328903,1.8277928035328903,1.8277928035328903,4.391326663625219
132,2.5304784884544325,2.72553873154086,2.72553873154086,2.72553873154086,2.72553873154086,2.72553873154086
133,2.6155056203818727,5.049322223669512,1.9467104966170332,1.9467104966170332,1.9467104966170332,5.049322223669512
134,1.8057890878260654,1.8057890878260654,1.8057890878260654,1.703842171296253,1.703842171296253,1.8057890878260654
135,1.3015645211366653,1.3015645211366653,1.025763271747082,1.3213473518261758,1.3213473518261758,1.3015645211366653
136,1.0,1.0,1.3170402545934492,1.3170402545934492,1.3170402545934492,1.0
137,2.4381050006351628,4.960416203766726,1.5442215869406406,1.5442215869406406,1.5442215869406406,4.960416203766726
138,1.1758288733547488,1.1758288733547488,1.1758288733547488,1.1758288733547488,1.1758288733547488,1.1758288733547488
139,2.7992167593179396,2.7992167593179396,2.7992167593179396,4.104862197179685,4.104862197179685,2.7992167593179396
140,1.1291944448467879,1.1291944448467879,1.588826842834965,1.0000975514248265,1.0000975514248265,1.1291944448467879
141,1.3352720905552722,1.3352720905552722,1.3352720905552722,1.3352720905552722,1.3352720905552722,1.3352720905552722
142,5.052754742092512,4.543046469784763,4.903076732303772,4.903076732303772,4.688838349321592,4.308292439985259
143,5.150940842638715,1.5217240617681491,1.5217240617681491,1.5217240617681491,1.5217240617681491,5.150940842638715
144,1.0,1.0,1.0,1.0,1.0,1.0
145,5.1935534664338565,3.797295747743767,2.567405688685266,1.2898815859886004,1.2898815859886004,2.567405688685266
146,1.0801201993311504,2.757533972396175,3.592810202119774,3.1218344390768267,3.063064857870407,1.0801201993311504
147,1.512080476594305,1.512080476594305,1.545966323417537,4.362787223131204,1.2894895107464586,1.512080476594305
148,6.340608647823973,6.340608647823973,6.340608647823973,6.340608647823973,6.340608647823973,6.340608647823973
149,1.5244784281739319,2.0133005658796637,2.0133005658796637,1.8033568989359876,1.8033568989359876,1.5244784281739319
150,7.956643284348354,7.478722077876645,6.3125276356627795,6.3125276356627795,6.3125276356627795,8.099101551784566
151,1.171990387150404,1.171990387150404,1.171990387150404,1.171990387150404,1.171990387150404,1.171990387150404
152,1.0217974791709301,1.0217974791709301,1.0217974791709301,1.0217974791709301,1.0217974791709301,1.0217974791709301
153,1.0306700466262173,1.2906689478323612,1.2906689478323612,1.2906689478323612,1.2906689478323612,1.0306700466262173
154,2.996542634433112,2.6022484598271083,2.7730573130047125,2.7730573130047125,3.198824724629348,2.7730573130047125
155,1.2962179613914753,1.6525480230655858,1.6525480230655858,3.8028632331842545,3.8028632331842545,1.3252206400511852
156,2.688506640316416,2.688506640316416,2.688506640316416,2.688506640316416,2.688506640316416,2.688506640316416
157,6.082458302224835,7.105544497467033,1.0,1.0,1.3193147662568812,6.082458302224835
158,2.8388552527430955,2.8388552527430955,2.8388552527430955,2.8388552527430955,2.8388552527430955,2.8388552527430955
159,2.159445070091693,2.159445070091693,2.159445070091693,1.46804274122761,1.7330770132719084,2.159445070091693
160,1.126165082545727,1.126165082545727,1.126165082545727,1.126165082545727,1.126165082545727,1.126165082545727
161,6.241704210459229,6.241704210459229,6.241704210459229,6.241704210459229,6.241704210459229,6.241704210459229
162,1.1526401262566837,1.1526401262566837,1.1526401262566837,1.1526401262566837,1.1526401262566837,1.1526401262566837
163,2.2030469097188807,2.23687092773967,2.23687092773967,2.250169791136491,2.250169791136491,2.2030469097188807
164,3.6979301623116934,3.6979301623116934,3.6979301623116934,3.1740247901773015,1.4154499687244884,3.6979301623116934
165,1.8046427512121135,1.8046427512121135,1.8046427512121135,1.8046427512121135,1.8046427512121135,1.8046427512121135
166,9.864584705573256,1.8346478443087058,1.8346478443087058,1.8346478443087058,1.8346478443087058,1.8346478443087058
167,1.0701416130655743,1.0701416130655743,1.0701416130655743,1.0701416130655743,1.0701416130655743,1.0701416130655743
168,1.3019204558527002,2.2351275907400363,2.2351275907400363,2.2351275907400363,2.2351275907400363,1.3019204558527002
169,1.0115657716371553,1.0115657716371553,1.1604101896240062,1.1604101896240062,1.1604101896240062,1.0115657716371553
170,1.0573888192496192,2.0268997318388555,2.0268997318388555,2.0268997318388555,2.6467319322808334,1.0573888192496192
171,7.457478642868452,5.2535918514877835,5.2535918514877835,7.327273934605549,7.327273934605549,7.459884531897431
172,8.20485039612378,8.20485039612378,4.538848287436082,4.538848287436082,4.538848287436082,8.20485039612378
173,1.54057834759714,1.5265569250526574,1.5265569250526574,1.5343802754327573,1.5343802754327573,1.54057834759714
174,4.139456247769773,4.065279834427624,4.225102297726313,4.0926863046019,3.956449656483469,4.139456247769773
175,7.619904067471544,7.302010517521812,7.2661414195444785,6.865114800526483,6.68242810714936,5.98895988718217
176,2.439217541496751,2.936778479815635,2.4640546956994767,2.4640546956994767,2.4640546956994767,2.439217541496751
177,1.0,1.0,1.0,1.0,1.0,1.0
178,5.127076816170669,5.166063857670638,4.507405894580929,4.507405894580929,1.1075619072410072,5.127076816170669
179,2.411549067565273,2.4227121135832395,2.4227121135832395,2.4218808915983088,2.4218808915983088,2.411549067565273
180,1.923174621414547,1.153305454308819,1.153305454308819,1.153305454308819,4.16110654357262,1.923174621414547
181,3.6526416779267836,6.327697048850203,4.786288687801619,4.786288687801619,3.9317920085673825,3.6526416779267836
182,1.1056598332812724,1.1056598332812724,1.1056598332812724,1.1056598332812724,1.1056598332812724,1.1056598332812724
183,1.0856131230237263,2.2710412385080687,4.808359018500015,4.808359018500015,4.808359018500015,2.2710412385080687
184,2.0021903965235524,2.2544242085073027,2.2544242085073027,2.2544242085073027,2.2544242085073027,2.2544242085073027
185,1.127300457938502,1.8825658188579946,1.8825658188579946,4.212263220436077,4.212263220436077,1.127300457938502
186,1.6347070089524987,1.418857993876979,1.418857993876979,1.418857993876979,1.418857993876979,1.6347070089524987
187,3.1805773763509566,3.114750963712017,3.114750963712017,5.017221448585389,3.477607476587296,5.095777717159915
188,1.994548058289621,2.9501449057574405,2.5124850062761874,2.983493741745855,2.983493741745855,1.994548058289621
189,2.039118363302992,2.039118363302992,2.039118363302992,2.039118363302992,2.039118363302992,2.039118363302992
190,3.720222980930219,3.720222980930219,3.720222980930219,3.8465359289041063,1.531944179415349,3.720222980930219
191,1.003262935197775,1.003262935197775,1.003262935197775,1.003262935197775,1.003262935197775,1.003262935197775
192,7.018143782508897,7.018143782508897,8.045834121545738,7.124523905958353,7.877942174243411,7.018143782508897
193,2.599907407067731,3.1682669634137484,3.1682669634137484,3.1682669634137484,3.1682669634137484,2.599907407067731
194,2.7748510576917043,1.6264110972308121,1.6264110972308121,1.6264110972308121,1.6264110972308121,1.5093390821004278
195,5.354742169172826,4.931494321655922,4.623615938802592,5.227416840033418,8.312940764785369,5.012804215605873
196,3.596994986877508,3.548313471997012,3.603407659948421,3.603407659948421,3.8512416854074476,3.596994986877508
197,2.0895043363195045,4.702442905267119,2.3071343607353416,1.6476789479965823,1.6476789479965823,2.0895043363195045
198,3.3599058247412157,3.3599058247412157,3.3599058247412157,3.3599058247412157,3.3599058247412157,3.3599058247412157
199,3.9027048569071083,1.9751509269363048,1.9751509269363048,1.9751509269363048,1.9751509269363048,3.9027048569071083
200,1.1356322973699802,1.1356322973699802,1.1356322973699802,1.1356322973699802,1.1356322973699802,1.1356322973699802
201,2.1902507511174654,2.1902507511174654,2.1902507511174654,2.1902507511174654,2.698499169243111,2.1902507511174654
202,6.941562852251905,6.757578285951602,6.82059273900195,5.5853037974308055,5.5853037974308055,6.941562852251905
203,1.844885888926392,2.2370587502038988,2.2370587502038988,4.677222250107593,4.762922470435163,1.844885888926392
204,5.479702332890723,6.903077713829478,4.387606489050116,6.160149628535552,6.160149628535552,6.468608754778904
205,2.0762995078166537,2.1882288941224335,2.1882288941224335,2.1882288941224335,2.1882288941224335,2.0762995078166537
206,4.859524252098827,5.152943733955018,4.959328754749775,5.598128901513245,5.598128901513245,4.859524252098827
207,2.5847777772757254,2.5847777772757254,2.5847777772757254,2.5847777772757254,2.5847777772757254,2.5847777772757254
208,2.273199832529304,1.6599594296479092,2.194426980596873,2.194426980596873,2.194426980596873,2.273199832529304
209,1.0,1.0,1.0,1.0,1.0,1.0
210,1.6453328607972038,1.6453328607972038,1.6453328607972038,1.6453328607972038,1.6453328607972038,1.6453328607972038
211,2.40322713238042,2.40322713238042,2.40322713238042,2.40322713238042,2.40322713238042,2.40322713238042
212,1.261957665178831,1.2969764393976422,1.2969764393976422,1.2969764393976422,1.2969764393976422,1.261957665178831
213,4.482434515441693,4.482434515441693,4.482434515441693,4.482434515441693,4.482434515441693,4.482434515441693
214,1.6205999754394662,1.6205999754394662,1.6205999754394662,1.6205999754394662,1.9730367616988973,1.6205999754394662
215,3.192450430585622,3.39853589384605,3.39853589384605,3.39853589384605,3.3556585328666118,3.192450430585622
216,3.747431392741398,2.295821696725081,2.295821696725081,2.295821696725081,2.295821696725081,2.295821696725081
217,1.2821775482592317,1.2821775482592317,1.6115795321052586,1.6115795321052586,1.6115795321052586,1.2821775482592317
218,5.404581678523295,5.720430439987788,5.994921871079394,7.641135323311421,7.641135323311421,5.6183304624876556
219,4.282542500988925,4.1708015395513405,3.5898137875297844,3.5898137875297844,3.5898137875297844,4.282542500988925
220,4.856673881466546,4.687583734848606,4.687583734848606,5.011121768415557,4.5266220773141095,4.856673881466546
221,1.6906029946512027,1.3408924881935667,1.3408924881935667,1.3408924881935667,1.3408924881935667,1.6906029946512027
222,1.0,1.0,1.0,1.0,1.0,1.0
223,5.379931219042201,4.9196999752584265,5.061597971737939,3.8875414006540567,3.8875414006540567,5.25074904976903
224,5.736943614452428,6.902146626601074,3.5926588583920434,3.5926588583920434,3.5926588583920434,5.716477063246938
225,1.0,1.0,1.0,1.0,1.0,1.0
226,1.7983946768498609,1.7983946768498609,1.7983946768498609,1.7983946768498609,1.7983946768498609,1.7983946768498609
227,3.8174666820966277,3.8174666820966277,1.476830763092017,3.4896737899265324,3.4896737899265324,3.8174666820966277
228,1.0,1.0,1.0,1.0,1.0,1.0
229,1.0227176832669302,1.0227176832669302,1.0227176832669302,1.0227176832669302,1.0227176832669302,1.0227176832669302
230,3.7298084088720946,1.9462615707236182,1.8050622911632959,1.8050622911632959,1.8050622911632959,3.7298084088720946
231,1.8287231841229077,1.8287231841229077,1.8287231841229077,1.8287231841229077,1.8287231841229077,1.8287231841229077
232,1.0380872756388115,1.0380872756388115,1.0380872756388115,1.0380872756388115,1.0380872756388115,1.0380872756388115
233,1.7740180272562247,1.7740180272562247,2.6697522380289174,2.5700606196629914,2.5700606196629914,1.7740180272562247
234,5.0022038086036575,5.5633046382348015,5.582204276860812,5.982276292521602,5.191624700844301,5.5633046382348015
235,2.4440676673755073,2.4425460456538324,2.4425460456538324,2.4425460456538324,2.5802476818761577,2.4440676673755073
236,1.2032307801916764,3.3396054305035996,1.2868688117563536,1.2868688117563536,1.2868688117563536,1.2032307801916764
237,1.3475062246713254,1.3475062246713254,1.3475062246713254,1.3475062246713254,1.3475062246713254,1.3475062246713254
238,1.3589370731270407,2.001834205115451,2.001834205115451,2.2906098176385816,2.2906098176385816,1.3589370731270407
239,1.518816596676593,3.6267899897207854,1.9967167790744773,1.5443813788242589,1.5443813788242589,3.6267899897207854
240,3.4636412472550213,2.3802803504816925,2.3802803504816925,2.5359185390406735,2.5359185390406735,3.4636412472550213
241,1.3238424637726083,1.3238424637726083,1.3238424637726083,1.3238424637726083,1.3238424637726083,1.3238424637726083
242,1.9843437072025387,6.67503288623867,6.480814752156992,6.528911513230786,7.653641731825495,1.9843437072025387
243,5.265116667461682,4.738378735779781,4.738378735779781,4.738378735779781,2.2384092085012828,5.265116667461682
244,1.169506416275416,1.5172819595018112,1.268069412960878,1.2686395772804,1.2686395772804,1.169506416275416
245,8.938142722855154,3.890933739191144,3.723838273305659,3.723838273305659,3.8162158313506627,8.709057645085446
246,2.351319821127732,5.326152990732366,1.5679150320062814,1.5679150320062814,1.5679150320062814,7.59303241508193
247,7.613261641931559,4.538052139572285,6.482519247696858,6.482519247696858,6.482519247696858,6.507928187557988
248,3.5418987715489334,3.3988354323665395,3.362195767238808,3.645411465569855,3.645411465569855,3.3988354323665395
249,3.5456380817962025,3.5456380817962025,3.5456380817962025,3.54965057868994,3.54965057868994,3.5456380817962025
250,4.758149847042003,3.597181807455023,3.597181807455023,4.758149847042003,4.758149847042003,4.758149847042003
251,1.0568706084494837,1.0726335563477627,1.0726335563477627,1.0726335563477627,1.0726335563477627,1.0726335563477627
252,1.6429918943037416,1.6429918943037416,1.6429918943037416,1.6429918943037416,1.6429918943037416,1.6429918943037416
253,3.4756693218999746,5.881829146526346,1.6399641119706587,1.6399641119706587,1.6399641119706587,3.4756693218999746
254,8.896211640358507,7.140334495434661,5.930811854369602,6.1597558885359245,8.599104884542827,7.393305690980425
255,7.775362201130248,4.827775692674738,4.788140246728212,1.6692416547784736,1.6692416547784736,4.782361116706817
256,1.0246022751559498,1.0246022751559498,1.0246022751559498,1.3684113776209823,1.3684113776209823,1.0246022751559498
257,1.402084366725308,1.402084366725308,1.402084366725308,1.402084366725308,1.402084366725308,1.402084366725308
258,1.2345557248880206,1.2345557248880206,1.7177681448144497,1.7177681448144497,1.7177681448144497,1.2345557248880206
259,2.9975312439101387,2.9975312439101387,2.9975312439101387,2.9975312439101387,2.9975312439101387,2.9975312439101387
260,7.726364142592258,7.725682782058703,7.200341486302211,7.200341486302211,7.200341486302211,4.063923659164149
261,3.4560962942261004,4.103941760871781,4.103941760871781,3.8747172056954966,3.8747172056954966,3.4560962942261004
262,5.914089961203306,1.2167266819132505,1.2167266819132505,1.2167266819132505,1.2167266819132505,5.914089961203306
263,6.2727966656852265,5.800064861505383,4.477028458110715,4.526062250015236,4.526062250015236,6.960600337502164
264,4.44928424264187,6.992024567420301,5.155364700939547,5.155364700939547,5.155364700939547,4.44928424264187
265,4.702877693278207,4.82340951045712,4.912193755170058,4.912193755170058,4.912193755170058,4.82340951045712
266,1.7464139471211653,1.716399864488808,1.716399864488808,1.9759254443101384,1.9759254443101384,1.716399864488808
267,3.9752954986706355,3.5031078721610407,3.5031078721610407,3.5031078721610407,3.5031078721610407,3.5031078721610407
268,2.0838201128264155,4.2623896841447175,4.2623896841447175,4.015151595192664,4.015151595192664,2.0838201128264155
269,3.6636835616852172,3.623589125881505,5.221330182968657,5.172902798831166,5.172902798831166,3.6636835616852172
270,2.6489035157380365,1.1631400430369436,1.1631400430369436,1.1631400430369436,1.1631400430369436,2.6489035157380365
271,4.8471176791748105,5.200996857345661,4.226092308300658,4.226092308300658,4.226092308300658,1.790742797205316
272,6.623965231296979,6.632766676073546,1.4389704215446357,2.2797968048661827,2.2797968048661827,6.632766676073546
273,1.7037272255461025,1.7037272255461025,2.7408808018642525,2.7408808018642525,2.7408808018642525,1.7037272255461025
274,1.0,1.0,1.0,1.0,1.0,1.0
275,1.6016268457821479,1.6016268457821479,1.6016268457821479,1.6016268457821479,1.6016268457821479,1.6016268457821479
276,4.137240284956321,4.501032921706322,4.010356452152171,4.256741737165084,4.256741737165084,4.137240284956321
277,2.1237704400706834,2.1237704400706834,2.1237704400706834,2.1237704400706834,2.1237704400706834,2.1237704400706834
278,2.91233448213038,2.91233448213038,1.9266222322542288,1.9266222322542288,1.9266222322542288,2.91233448213038
279,2.157862199553469,2.157862199553469,2.157862199553469,2.157862199553469,2.157862199553469,2.157862199553469
280,2.61133647581081,1.912623185008405,1.912623185008405,1.912623185008405,1.912623185008405,2.61133647581081
281,4.4086351230090495,4.352774300502248,4.1131303522646165,6.4462808665071245,6.4462808665071245,4.4086351230090495
282,1.155545031421822,1.155545031421822,1.155545031421822,3.1172516856307575,3.1172516856307575,1.155545031421822
283,1.0773585055208965,1.0773585055208965,1.0773585055208965,1.0773585055208965,1.0773585055208965,1.0773585055208965
284,5.270187389923801,1.667210433138454,1.667210433138454,1.667210433138454,1.667210433138454,1.667210433138454
285,7.734678061536458,7.611245987155882,7.611245987155882,7.611245987155882,7.231977239902143,7.734678061536458
286,1.2586934405327248,1.2586934405327248,1.2586934405327248,1.2586934405327248,1.2586934405327248,1.2586934405327248
287,6.624532125739868,5.9300637492787125,5.9300637492787125,5.9300637492787125,5.9300637492787125,6.7425737722660575
288,1.1123842892124578,1.1123842892124578,1.1123842892124578,1.1123842892124578,1.1123842892124578,1.1123842892124578
289,1.0,1.0,1.0,1.0,1.0,1.0
290,1.2855526833073116,1.2855526833073116,1.2855526833073116,1.2855526833073116,1.2855526833073116,1.2855526833073116
291,1.2304220983255472,1.4725848777408799,1.4725848777408799,1.4725848777408799,1.4725848777408799,1.4725848777408799
292,4.776082209954324,4.45433267689217,4.45433267689217,4.797448543608018,4.422887293164777,4.45433267689217
293,1.6603801407998646,1.6603801407998646,5.413640168680081,5.413640168680081,1.9484016965098394,1.6603801407998646
294,1.3897666109229292,1.5450561921534238,1.2887756942813973,1.405203755839586,1.405203755839586,1.4483992312919538
295,4.0843658306680135,7.174507341050676,4.139346309302959,4.139346309302959,1.771460890710055,3.938407048092809
296,1.020958048802037,1.020958048802037,1.020958048802037,1.020958048802037,1.020958048802037,1.020958048802037
297,1.2014328401778056,1.3324858401698032,5.150496100493367,5.150496100493367,5.180599588050096,1.2014328401778056
298,2.59089178236618,2.161948252564486,7.823080094984456,2.2376491878899825,2.2376491878899825,4.122870858928622
299,1.0832620529843446,1.0832620529843446,1.0832620529843446,1.0832620529843446,1.0832620529843446,1.0832620529843446
300,3.8324052275241796,3.8324052275241796,2.8120484413525135,3.8324052275241796,3.8324052275241796,3.8324052275241796
301,1.376313342895249,1.376313342895249,4.516064523404352,4.516064523404352,4.516064523404352,1.376313342895249
302,1.0446974532886768,1.415600889440557,1.415600889440557,1.415600889440557,1.415600889440557,1.0446974532886768
303,1.0339813892868799,1.0339813892868799,1.0339813892868799,1.0339813892868799,1.0339813892868799,1.0339813892868799
304,1.9797892040854876,1.9797892040854876,6.033295766854743,6.033295766854743,1.009814091146578,1.9797892040854876
305,1.853503900015302,1.853503900015302,2.109762724872848,2.158569183183202,2.158569183183202,1.853503900015302
306,1.0,1.0,1.0,1.0,1.0,1.0
307,1.6553868680218433,1.694853985529757,1.694853985529757,1.694853985529757,1.694853985529757,1.406772065592362
308,3.115368216739645,2.564784616602811,2.564784616602811,1.3752295208574152,1.3752295208574152,4.393896963688714
309,1.0,1.0,1.0,1.0,1.0,1.0
310,1.4478893129930734,1.4478893129930734,1.4478893129930734,1.4478893129930734,1.4478893129930734,1.4478893129930734
311,1.0865148601369277,1.0865148601369277,1.0865148601369277,1.0865148601369277,1.0865148601369277,1.0865148601369277
